path,file_name,label,label_encoded
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0567.jpg,0567.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0573.jpg,0573.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0781.jpg,0781.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0918.jpg,0918.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1265.jpg,1265.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0162.jpg,0162.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0098.jpg,0098.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1287.jpg,1287.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1133.jpg,1133.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1093.jpg,1093.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0261.jpg,0261.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0052.jpg,0052.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0915.jpg,0915.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1040.jpg,1040.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1148.jpg,1148.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0651.jpg,0651.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0560.jpg,0560.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0432.jpg,0432.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0612.jpg,0612.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1280.jpg,1280.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0870.jpg,0870.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1393.jpg,1393.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0127.jpg,0127.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0892.jpg,0892.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0762.jpg,0762.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0295.jpg,0295.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1249.jpg,1249.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1222.jpg,1222.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1352.jpg,1352.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0682.jpg,0682.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0650.jpg,0650.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0175.jpg,0175.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0264.jpg,0264.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0375.jpg,0375.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0901.jpg,0901.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0700.jpg,0700.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1344.jpg,1344.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0606.jpg,0606.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0512.jpg,0512.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0660.jpg,0660.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0323.jpg,0323.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1002.jpg,1002.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0503.jpg,0503.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0547.jpg,0547.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0328.jpg,0328.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0974.jpg,0974.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cabbage/1011.jpg,1011.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0097.jpg,0097.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0463.jpg,0463.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0668.jpg,0668.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0721.jpg,0721.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0454.jpg,0454.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0810.jpg,0810.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0296.jpg,0296.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1054.jpg,1054.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0294.jpg,0294.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0904.jpg,0904.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0333.jpg,0333.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0012.jpg,0012.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1220.jpg,1220.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0389.jpg,0389.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0564.jpg,0564.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0062.jpg,0062.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0094.jpg,0094.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0465.jpg,0465.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bean/1214.jpg,1214.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0531.jpg,0531.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0050.jpg,0050.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0744.jpg,0744.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0869.jpg,0869.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0324.jpg,0324.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0729.jpg,0729.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0195.jpg,0195.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0824.jpg,0824.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0680.jpg,0680.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0748.jpg,0748.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0478.jpg,0478.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cabbage/1021.jpg,1021.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0384.jpg,0384.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0765.jpg,0765.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0687.jpg,0687.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0968.jpg,0968.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0987.jpg,0987.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0338.jpg,0338.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0150.jpg,0150.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0354.jpg,0354.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0517.jpg,0517.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0898.jpg,0898.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0061.jpg,0061.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1231.jpg,1231.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0170.jpg,0170.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0831.jpg,0831.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0011.jpg,0011.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0844.jpg,0844.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1238.jpg,1238.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0886.jpg,0886.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0959.jpg,0959.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1169.jpg,1169.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0279.jpg,0279.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0692.jpg,0692.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0858.jpg,0858.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0648.jpg,0648.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1155.jpg,1155.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0594.jpg,0594.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0647.jpg,0647.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0732.jpg,0732.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0932.jpg,0932.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0965.jpg,0965.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Potato/1063.jpg,1063.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0967.jpg,0967.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0625.jpg,0625.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0452.jpg,0452.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0008.jpg,0008.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0459.jpg,0459.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1225.jpg,1225.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0246.jpg,0246.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1230.jpg,1230.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1276.jpg,1276.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0463.jpg,0463.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0638.jpg,0638.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0565.jpg,0565.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1108.jpg,1108.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1216.jpg,1216.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1346.jpg,1346.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1341.jpg,1341.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0521.jpg,0521.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0850.jpg,0850.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0214.jpg,0214.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0435.jpg,0435.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0944.jpg,0944.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0730.jpg,0730.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1226.jpg,1226.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0662.jpg,0662.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0453.jpg,0453.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0940.jpg,0940.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cabbage/1007.jpg,1007.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0314.jpg,0314.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1188.jpg,1188.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cabbage/1025.jpg,1025.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1315.jpg,1315.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0882.jpg,0882.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1086.jpg,1086.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0361.jpg,0361.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bean/0604.jpg,0604.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1020.jpg,1020.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0692.jpg,0692.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0993.jpg,0993.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1045.jpg,1045.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0970.jpg,0970.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0077.jpg,0077.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1382.jpg,1382.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0319.jpg,0319.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0215.jpg,0215.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1184.jpg,1184.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0243.jpg,0243.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0559.jpg,0559.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0672.jpg,0672.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0150.jpg,0150.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1226.jpg,1226.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1219.jpg,1219.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0703.jpg,0703.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0351.jpg,0351.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1287.jpg,1287.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0751.jpg,0751.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1096.jpg,1096.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1388.jpg,1388.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0945.jpg,0945.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0026.jpg,0026.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0392.jpg,0392.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0122.jpg,0122.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0222.jpg,0222.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0234.jpg,0234.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0847.jpg,0847.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0616.jpg,0616.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0593.jpg,0593.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0077.jpg,0077.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1132.jpg,1132.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1335.jpg,1335.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0346.jpg,0346.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1233.jpg,1233.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Pumpkin/1116.jpg,1116.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0315.jpg,0315.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0713.jpg,0713.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0636.jpg,0636.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0293.jpg,0293.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0595.jpg,0595.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0496.jpg,0496.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0138.jpg,0138.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0134.jpg,0134.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0218.jpg,0218.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0242.jpg,0242.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1353.jpg,1353.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0638.jpg,0638.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0519.jpg,0519.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1380.jpg,1380.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0817.jpg,0817.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1295.jpg,1295.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bean/0484.jpg,0484.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1162.jpg,1162.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1231.jpg,1231.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0403.jpg,0403.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0288.jpg,0288.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1064.jpg,1064.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0128.jpg,0128.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1123.jpg,1123.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0061.jpg,0061.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1315.jpg,1315.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0298.jpg,0298.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0617.jpg,0617.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0204.jpg,0204.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0672.jpg,0672.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0833.jpg,0833.jpg,Tomato,14
